0.386581,-0.0117002,0.0795275,-0.762393,-0.0123255,-0.00613055,-0.49289,-0.546274,
0.389584,-0.0117002,-0.00105861,-0.728205,-0.0123012,-0.00472391,-0.492858,-0.440129,
0.392581,-0.0117002,0.0795275,-0.728205,-0.0122387,-0.00189022,-0.492502,-0.186803,
0.395583,-0.0113165,-0.00105861,-0.673504,-0.0121648,0.00095901,-0.492164,0.0956081,
0.398582,-0.0117002,0.0311758,-0.646154,-0.0120799,0.00430537,-0.491722,0.40577,
0.401585,-0.0113165,0.0956447,-0.639316,-0.0119075,0.0102677,-0.490712,0.772611,
0.404585,-0.0109329,0.127879,-0.584615,-0.0116885,0.0176721,-0.489414,0.943303,
0.407574,-0.0105493,0.0795275,-0.564103,-0.0114372,0.025327,-0.488114,0.987456,
0.410586,-0.0101657,0.160114,-0.523077,-0.0110786,0.0362773,-0.486123,0.998588,
0.413585,-0.0097821,0.208465,-0.488889,-0.0107195,0.0462647,-0.484419,0.999808,
0.416582,-0.00939849,0.111762,-0.482051,-0.0103196,0.0567786,-0.48267,0.999977,
0.419585,-0.00939849,0.047293,-0.468376,-0.00995939,0.064957,-0.48152,0.999995,
0.422586,-0.00863127,0.111762,-0.413675,-0.00961575,0.0718298,-0.480698,0.999999,
0.425584,-0.00863127,0.047293,-0.406838,-0.00929523,0.0771688,-0.480258,1,
0.428584,-0.00824765,0.0795275,-0.379487,-0.00903573,0.0795313,-0.480504,1,
0.431584,-0.00824765,-0.0171758,-0.365812,-0.00884021,0.0794855,-0.481279,1,
0.434585,-0.00824765,0.0795275,-0.345299,-0.00866681,0.0789037,-0.482138,1,
0.437584,-0.00786404,0.0311758,-0.304274,-0.00852922,0.0769201,-0.483278,1,
0.440584,-0.00786404,0.111762,-0.331624,-0.0083246,0.0775291,-0.483788,1,
0.443585,-0.00786404,0.0150586,-0.317949,-0.00818285,0.0757956,-0.48481,0.999999,
0.446586,-0.00786404,0.047293,-0.290598,-0.00807262,0.0731742,-0.485988,0.999999,
0.449584,-0.00786404,0.0311758,-0.297436,-0.00797676,0.0703422,-0.487168,0.999998,
0.452581,-0.00786404,-0.00105861,-0.290598,-0.00785047,0.0686276,-0.488052,0.999998,
0.45558,-0.00748043,0.0634103,-0.290598,-0.00769461,0.0679933,-0.488659,0.999998,
0.458586,-0.00748043,0.0311758,-0.276923,-0.00760852,0.0649156,-0.489789,0.999995,
0.461581,-0.00748043,0.0311758,-0.290598,-0.00752999,0.0619136,-0.490856,0.999992,
0.464585,-0.00748043,-0.00105861,-0.276923,-0.00747524,0.0583134,-0.492016,0.999983,
0.467584,-0.00748043,-0.033293,-0.263248,-0.00739434,0.0561006,-0.492823,0.999973,
0.470573,-0.00748043,0.0150586,-0.270085,-0.00731998,0.0539442,-0.493582,0.999959,
0.473581,-0.00748043,-0.00105861,-0.270085,-0.00722646,0.0526925,-0.494112,0.999947,
0.476584,-0.00748043,-0.0655275,-0.263248,-0.00719253,0.0494891,-0.495059,0.999899,
0.479585,-0.00748043,-0.00105861,-0.290598,-0.00713744,0.0472823,-0.495741,0.999844,
0.482585,-0.00709682,0.0634103,-0.263248,-0.00711646,0.0438418,-0.496672,0.999689,
0.485585,-0.00748043,0.0150586,-0.304274,-0.00708722,0.0411705,-0.497396,0.999469,
0.488585,-0.00748043,-0.0171758,-0.25641,-0.00709123,0.0372808,-0.498367,0.998845,
0.491584,-0.00748043,-0.00105861,-0.290598,-0.00708938,0.0342072,-0.499114,0.997865,
0.494585,-0.00748043,-0.0171758,-0.290598,-0.00705439,0.0325288,-0.499526,0.997015,
0.497584,-0.00748043,-0.033293,-0.290598,-0.00707698,0.0287746,-0.500382,0.993686,
0.500584,-0.00748043,-0.0171758,-0.304274,-0.00704348,0.0273405,-0.500687,0.991597,
0.503584,-0.00709682,-0.0171758,-0.297436,-0.00706755,0.0238125,-0.501448,0.983056,
0.506586,-0.00748043,0.0634103,-0.297436,-0.00705694,0.0221976,-0.501746,0.976672,
0.509584,-0.00748043,-0.00105861,-0.283761,-0.00705012,0.0204394,-0.502066,0.967004,
0.512585,-0.00709682,0.0311758,-0.283761,-0.0070432,0.0185501,-0.502405,0.952216,
0.515584,-0.00748043,-0.0494103,-0.297436,-0.00707718,0.0156553,-0.502959,0.916312,
0.518586,-0.00748043,0.0311758,-0.317949,-0.00705169,0.015293,-0.502923,0.910304,
0.521584,-0.00748043,-0.0171758,-0.311111,-0.00710415,0.0119421,-0.503555,0.831879,
0.524584,-0.00748043,-0.0816447,-0.324786,-0.00713488,0.00960945,-0.503939,0.744698,
